date,channelGrouping,userAgeBracket,userType,sessions,transactions
20190101,Search - Branded - Paid,45-54,Returning Visitor,1154,15
20190101,Search - Branded - Paid,55-64,New Visitor,364,2
20190101,Search - Branded - Paid,55-64,Returning Visitor,642,6
20190101,Search - Branded - Paid,65+,New Visitor,174,4
20190101,Search - Branded - Paid,65+,Returning Visitor,191,4
20190101,Search - SEO - Non Paid,18-24,New Visitor,176,2
20190101,Search - SEO - Non Paid,18-24,Returning Visitor,200,2
20190101,Search - SEO - Non Paid,25-34,New Visitor,1050,2
20190101,Search - SEO - Non Paid,25-34,Returning Visitor,1691,33
20190101,Search - SEO - Non Paid,35-44,New Visitor,1181,11
20190101,Search - SEO - Non Paid,35-44,Returning Visitor,2462,37
20190101,Search - SEO - Non Paid,45-54,New Visitor,650,2
20190101,Search - SEO - Non Paid,45-54,Returning Visitor,1302,23
20190101,Search - SEO - Non Paid,55-64,New Visitor,346,1
20190101,Search - SEO - Non Paid,55-64,Returning Visitor,704,14
20190101,Search - SEO - Non Paid,65+,New Visitor,125,1
20190101,Search - SEO - Non Paid,65+,Returning Visitor,232,5
20190101,Search - Shopping - Paid,18-24,New Visitor,27,0
20190101,Search - Shopping - Paid,18-24,Returning Visitor,15,1
20190101,Search - Shopping - Paid,25-34,New Visitor,274,2
20190101,Search - Shopping - Paid,25-34,Returning Visitor,219,4
20190101,Search - Shopping - Paid,35-44,New Visitor,405,0
20190101,Search - Shopping - Paid,35-44,Returning Visitor,404,5
20190101,Search - Shopping - Paid,45-54,New Visitor,309,1
20190101,Search - Shopping - Paid,45-54,Returning Visitor,298,3
20190101,Search - Shopping - Paid,55-64,New Visitor,280,0
20190101,Search - Shopping - Paid,55-64,Returning Visitor,192,3
20190101,Search - Shopping - Paid,65+,New Visitor,106,0
20190101,Search - Shopping - Paid,65+,Returning Visitor,82,0
20190101,Social - Brand - Paid,18-24,New Visitor,21,0
20190101,Social - Brand - Paid,25-34,New Visitor,98,0
20190101,Social - Brand - Paid,25-34,Returning Visitor,58,0
20190101,Social - Brand - Paid,35-44,New Visitor,148,0
20190101,Social - Brand - Paid,35-44,Returning Visitor,91,0
20190101,Social - Brand - Paid,45-54,New Visitor,115,0
20190101,Social - Brand - Paid,45-54,Returning Visitor,87,0
20190101,Social - Brand - Paid,55-64,New Visitor,100,0
20190101,Social - Brand - Paid,55-64,Returning Visitor,72,0
20190101,Social - Brand - Paid,65+,New Visitor,88,0
20190101,Social - Brand - Paid,65+,Returning Visitor,37,0
20190101,Social - DPA - Paid,18-24,Returning Visitor,12,0
20190101,Social - DPA - Paid,25-34,New Visitor,21,0
20190101,Social - DPA - Paid,25-34,Returning Visitor,143,2
20190101,Social - DPA - Paid,35-44,New Visitor,28,0
20190101,Social - DPA - Paid,35-44,Returning Visitor,256,2
20190101,Social - DPA - Paid,45-54,New Visitor,27,0
20190101,Social - DPA - Paid,45-54,Returning Visitor,180,1
20190101,Social - DPA - Paid,55-64,New Visitor,12,0
20190101,Social - DPA - Paid,55-64,Returning Visitor,100,0
20190101,Social - DPA - Paid,65+,Returning Visitor,38,1
20190101,Social - Organic - Non Paid,18-24,New Visitor,16,0
20190101,Social - Organic - Non Paid,18-24,Returning Visitor,38,0
20190101,Social - Organic - Non Paid,25-34,New Visitor,202,0
20190101,Social - Organic - Non Paid,25-34,Returning Visitor,363,1
20190101,Social - Organic - Non Paid,35-44,New Visitor,241,0
20190101,Social - Organic - Non Paid,35-44,Returning Visitor,469,2
20190101,Social - Organic - Non Paid,45-54,New Visitor,169,0
20190101,Social - Organic - Non Paid,45-54,Returning Visitor,348,1
20190101,Social - Organic - Non Paid,55-64,New Visitor,137,0
20190101,Social - Organic - Non Paid,55-64,Returning Visitor,227,1
20190101,Social - Organic - Non Paid,65+,New Visitor,30,0
20190101,Social - Organic - Non Paid,65+,Returning Visitor,80,1
20190101,Social - Performance - Paid,18-24,New Visitor,148,1
20190101,Social - Performance - Paid,18-24,Returning Visitor,119,0
20190101,Social - Performance - Paid,25-34,New Visitor,1203,2
20190101,Social - Performance - Paid,25-34,Returning Visitor,1047,6
20190101,Social - Performance - Paid,35-44,New Visitor,1459,3
20190101,Social - Performance - Paid,35-44,Returning Visitor,1644,6
20190101,Social - Performance - Paid,45-54,New Visitor,896,3
20190101,Social - Performance - Paid,45-54,Returning Visitor,992,0
20190101,Social - Performance - Paid,55-64,New Visitor,576,1
20190101,Social - Performance - Paid,55-64,Returning Visitor,639,0
20190101,Social - Performance - Paid,65+,New Visitor,239,0
20190101,Social - Performance - Paid,65+,Returning Visitor,236,1
20190102,(Other),18-24,Returning Visitor,13,0
20190102,(Other),25-34,New Visitor,21,0
20190102,(Other),25-34,Returning Visitor,73,3
20190102,(Other),35-44,New Visitor,19,0
20190102,(Other),35-44,Returning Visitor,110,2
20190102,(Other),45-54,Returning Visitor,46,1
20190102,(Other),55-64,Returning Visitor,18,0
20190102,Direct - Non Paid,18-24,New Visitor,73,0
20190102,Direct - Non Paid,18-24,Returning Visitor,173,4
20190102,Direct - Non Paid,25-34,New Visitor,583,6
20190102,Direct - Non Paid,25-34,Returning Visitor,1321,21
20190102,Direct - Non Paid,35-44,New Visitor,634,10
20190102,Direct - Non Paid,35-44,Returning Visitor,1816,25
20190102,Direct - Non Paid,45-54,New Visitor,401,3
20190102,Direct - Non Paid,45-54,Returning Visitor,1168,16
20190102,Direct - Non Paid,55-64,New Visitor,242,1
20190102,Direct - Non Paid,55-64,Returning Visitor,622,7
20190102,Direct - Non Paid,65+,New Visitor,103,1
20190102,Direct - Non Paid,65+,Returning Visitor,227,1
20190102,Email - Newsletter Franquicias - Non Paid,25-34,New Visitor,34,0
20190102,Email - Newsletter Franquicias - Non Paid,25-34,Returning Visitor,60,0
20190102,Email - Newsletter Franquicias - Non Paid,35-44,New Visitor,24,0
20190102,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,50,0
20190102,Email - Newsletter Franquicias - Non Paid,45-54,New Visitor,23,0
20190102,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,40,0
20190102,Email - Newsletter Franquicias - Non Paid,55-64,New Visitor,24,0
20190102,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,31,0
20190102,Email - Newsletter Franquicias - Non Paid,65+,New Visitor,12,0
20190102,Email - Newsletter Franquicias - Non Paid,65+,Returning Visitor,20,0
20190102,Email - Newsletter Offline - Non Paid,18-24,New Visitor,77,1
20190102,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,406,5
20190102,Email - Newsletter Offline - Non Paid,25-34,New Visitor,528,2
20190102,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,3447,25
20190102,Email - Newsletter Offline - Non Paid,35-44,New Visitor,714,3
20190102,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,5969,50
20190102,Email - Newsletter Offline - Non Paid,45-54,New Visitor,551,3
20190102,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,4809,30
20190102,Email - Newsletter Offline - Non Paid,55-64,New Visitor,367,0
20190102,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,3251,26
20190102,Email - Newsletter Offline - Non Paid,65+,New Visitor,171,0
20190102,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,1465,2
20190102,Email - Newsletter Online - Non Paid,18-24,New Visitor,30,1
20190102,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,264,3
20190102,Email - Newsletter Online - Non Paid,25-34,New Visitor,283,2
20190102,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,2509,36
20190102,Email - Newsletter Online - Non Paid,35-44,New Visitor,460,2
20190102,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,4730,63
20190102,Email - Newsletter Online - Non Paid,45-54,New Visitor,285,5
20190102,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,3317,48
20190102,Email - Newsletter Online - Non Paid,55-64,New Visitor,142,0
20190102,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,1774,33
20190102,Email - Newsletter Online - Non Paid,65+,New Visitor,60,0
20190102,Email - Newsletter Online - Non Paid,65+,Returning Visitor,643,17
20190102,Email - Newsletter Outlet - Non Paid,18-24,New Visitor,18,0
20190102,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,53,1
20190102,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,204,0
20190102,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,671,2
20190102,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,351,0
20190102,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,1512,10
20190102,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,184,0
20190102,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,1014,3
20190102,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,129,0
20190102,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,561,1
20190102,Email - Newsletter Outlet - Non Paid,65+,New Visitor,38,0
20190102,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,230,0
20190102,Email - Other - Non Paid,35-44,Returning Visitor,17,0
20190102,Email - Other - Non Paid,55-64,Returning Visitor,14,0
20190102,Email - Triggered - Non Paid,25-34,Returning Visitor,22,5
20190102,Email - Triggered - Non Paid,35-44,Returning Visitor,54,6
20190102,Email - Triggered - Non Paid,45-54,Returning Visitor,57,5
20190102,Email - Triggered - Non Paid,55-64,Returning Visitor,23,4
20190102,Referral - Affiliates - Paid,18-24,New Visitor,21,0
20190102,Referral - Affiliates - Paid,18-24,Returning Visitor,48,3
20190102,Referral - Affiliates - Paid,25-34,New Visitor,61,0
20190102,Referral - Affiliates - Paid,25-34,Returning Visitor,254,10
20190102,Referral - Affiliates - Paid,35-44,New Visitor,83,1
20190102,Referral - Affiliates - Paid,35-44,Returning Visitor,418,27
20190102,Referral - Affiliates - Paid,45-54,New Visitor,65,2
20190102,Referral - Affiliates - Paid,45-54,Returning Visitor,316,12
20190102,Referral - Affiliates - Paid,55-64,New Visitor,57,0
20190102,Referral - Affiliates - Paid,55-64,Returning Visitor,133,7
20190102,Referral - Affiliates - Paid,65+,New Visitor,35,0
20190102,Referral - Affiliates - Paid,65+,Returning Visitor,62,2
20190102,Referral - Other - Non Paid,18-24,New Visitor,10,0
20190102,Referral - Other - Non Paid,25-34,New Visitor,43,0
20190102,Referral - Other - Non Paid,25-34,Returning Visitor,35,0
20190102,Referral - Other - Non Paid,35-44,New Visitor,49,0
20190102,Referral - Other - Non Paid,35-44,Returning Visitor,45,0
20190102,Referral - Other - Non Paid,45-54,New Visitor,19,0
20190102,Referral - Other - Non Paid,45-54,Returning Visitor,30,0
20190102,Referral - Other - Non Paid,55-64,New Visitor,11,0
20190102,Referral - Other - Non Paid,55-64,Returning Visitor,20,0
20190102,Referral - Other - Non Paid,65+,New Visitor,11,1
20190102,Search - Branded - Paid,18-24,New Visitor,277,5
20190102,Search - Branded - Paid,18-24,Returning Visitor,343,9
20190102,Search - Branded - Paid,25-34,New Visitor,1622,19
20190102,Search - Branded - Paid,25-34,Returning Visitor,2648,50
20190102,Search - Branded - Paid,35-44,New Visitor,1992,27
20190102,Search - Branded - Paid,35-44,Returning Visitor,4037,80
20190102,Search - Branded - Paid,45-54,New Visitor,1125,15
20190102,Search - Branded - Paid,45-54,Returning Visitor,2319,50
20190102,Search - Branded - Paid,55-64,New Visitor,666,3
20190102,Search - Branded - Paid,55-64,Returning Visitor,1270,18
20190102,Search - Branded - Paid,65+,New Visitor,213,1
20190102,Search - Branded - Paid,65+,Returning Visitor,393,5
20190102,Search - SEO - Non Paid,18-24,New Visitor,283,2
20190102,Search - SEO - Non Paid,18-24,Returning Visitor,333,4
20190102,Search - SEO - Non Paid,25-34,New Visitor,1665,20
20190102,Search - SEO - Non Paid,25-34,Returning Visitor,2378,44
20190102,Search - SEO - Non Paid,35-44,New Visitor,1655,20
20190102,Search - SEO - Non Paid,35-44,Returning Visitor,3225,61
20190102,Search - SEO - Non Paid,45-54,New Visitor,865,9
20190102,Search - SEO - Non Paid,45-54,Returning Visitor,1665,30
20190102,Search - SEO - Non Paid,55-64,New Visitor,546,4
20190102,Search - SEO - Non Paid,55-64,Returning Visitor,877,18
20190102,Search - SEO - Non Paid,65+,New Visitor,196,3
20190102,Search - SEO - Non Paid,65+,Returning Visitor,257,3
20190102,Search - Shopping - Paid,18-24,New Visitor,53,1
20190102,Search - Shopping - Paid,18-24,Returning Visitor,23,1
20190102,Search - Shopping - Paid,25-34,New Visitor,328,0
20190102,Search - Shopping - Paid,25-34,Returning Visitor,261,1
20190102,Search - Shopping - Paid,35-44,New Visitor,489,2
20190102,Search - Shopping - Paid,35-44,Returning Visitor,445,6
20190102,Search - Shopping - Paid,45-54,New Visitor,372,0
20190102,Search - Shopping - Paid,45-54,Returning Visitor,329,3
20190102,Search - Shopping - Paid,55-64,New Visitor,327,0
20190102,Search - Shopping - Paid,55-64,Returning Visitor,256,1
20190102,Search - Shopping - Paid,65+,New Visitor,161,0
20190102,Search - Shopping - Paid,65+,Returning Visitor,92,2
20190102,Social - Brand - Paid,18-24,New Visitor,27,0
20190102,Social - Brand - Paid,18-24,Returning Visitor,13,0
20190102,Social - Brand - Paid,25-34,New Visitor,150,0
20190102,Social - Brand - Paid,25-34,Returning Visitor,87,1
20190102,Social - Brand - Paid,35-44,New Visitor,246,0
20190102,Social - Brand - Paid,35-44,Returning Visitor,176,0
20190102,Social - Brand - Paid,45-54,New Visitor,199,0
20190102,Social - Brand - Paid,45-54,Returning Visitor,157,0
20190102,Social - Brand - Paid,55-64,New Visitor,155,0
20190102,Social - Brand - Paid,55-64,Returning Visitor,100,0
20190102,Social - Brand - Paid,65+,New Visitor,73,0
20190102,Social - Brand - Paid,65+,Returning Visitor,65,0
20190102,Social - DPA - Paid,18-24,Returning Visitor,12,0
20190102,Social - DPA - Paid,25-34,New Visitor,23,0
20190102,Social - DPA - Paid,25-34,Returning Visitor,121,0
20190102,Social - DPA - Paid,35-44,New Visitor,32,1
20190102,Social - DPA - Paid,35-44,Returning Visitor,238,4
20190102,Social - DPA - Paid,45-54,New Visitor,21,1
20190102,Social - DPA - Paid,45-54,Returning Visitor,144,4
20190102,Social - DPA - Paid,55-64,New Visitor,13,0
20190102,Social - DPA - Paid,55-64,Returning Visitor,91,1
20190102,Social - DPA - Paid,65+,Returning Visitor,32,0
20190102,Social - Organic - Non Paid,18-24,New Visitor,19,0
20190102,Social - Organic - Non Paid,18-24,Returning Visitor,22,0
20190102,Social - Organic - Non Paid,25-34,New Visitor,150,1
20190102,Social - Organic - Non Paid,25-34,Returning Visitor,173,0
20190102,Social - Organic - Non Paid,35-44,New Visitor,158,0
20190102,Social - Organic - Non Paid,35-44,Returning Visitor,272,2
20190102,Social - Organic - Non Paid,45-54,New Visitor,81,0
20190102,Social - Organic - Non Paid,45-54,Returning Visitor,186,2
20190102,Social - Organic - Non Paid,55-64,New Visitor,63,0
20190102,Social - Organic - Non Paid,55-64,Returning Visitor,123,0
20190102,Social - Organic - Non Paid,65+,New Visitor,23,0
20190102,Social - Organic - Non Paid,65+,Returning Visitor,28,0
20190102,Social - Performance - Paid,18-24,New Visitor,129,1
20190102,Social - Performance - Paid,18-24,Returning Visitor,139,1
20190102,Social - Performance - Paid,25-34,New Visitor,1244,3
20190102,Social - Performance - Paid,25-34,Returning Visitor,1315,4
20190102,Social - Performance - Paid,35-44,New Visitor,1748,6
20190102,Social - Performance - Paid,35-44,Returning Visitor,2538,10
20190102,Social - Performance - Paid,45-54,New Visitor,1144,1
20190102,Social - Performance - Paid,45-54,Returning Visitor,1601,6
20190102,Social - Performance - Paid,55-64,New Visitor,920,2
20190102,Social - Performance - Paid,55-64,Returning Visitor,1018,1
20190102,Social - Performance - Paid,65+,New Visitor,459,0
20190102,Social - Performance - Paid,65+,Returning Visitor,386,2
20190103,(Other),25-34,New Visitor,29,0
20190103,(Other),25-34,Returning Visitor,119,2
20190103,(Other),35-44,New Visitor,21,0
20190103,(Other),35-44,Returning Visitor,105,3
20190103,(Other),45-54,New Visitor,12,1
20190103,(Other),45-54,Returning Visitor,52,1
20190103,(Other),55-64,Returning Visitor,23,0
20190103,(Other),65+,Returning Visitor,18,0
20190103,Direct - Non Paid,18-24,New Visitor,80,0
20190103,Direct - Non Paid,18-24,Returning Visitor,176,1
20190103,Direct - Non Paid,25-34,New Visitor,506,3
20190103,Direct - Non Paid,25-34,Returning Visitor,1420,16
20190103,Direct - Non Paid,35-44,New Visitor,520,7
20190103,Direct - Non Paid,35-44,Returning Visitor,1763,23
20190103,Direct - Non Paid,45-54,New Visitor,301,2
20190103,Direct - Non Paid,45-54,Returning Visitor,1033,9
20190103,Direct - Non Paid,55-64,New Visitor,192,2
20190103,Direct - Non Paid,55-64,Returning Visitor,632,11
20190103,Direct - Non Paid,65+,New Visitor,80,0
20190103,Direct - Non Paid,65+,Returning Visitor,299,1
20190103,Email - Newsletter Franquicias - Non Paid,25-34,New Visitor,62,0
20190103,Email - Newsletter Franquicias - Non Paid,25-34,Returning Visitor,86,0
20190103,Email - Newsletter Franquicias - Non Paid,35-44,New Visitor,55,0
20190103,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,101,0
20190103,Email - Newsletter Franquicias - Non Paid,45-54,New Visitor,40,0
20190103,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,69,0
20190103,Email - Newsletter Franquicias - Non Paid,55-64,New Visitor,30,0
20190103,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,65,0
20190103,Email - Newsletter Franquicias - Non Paid,65+,New Visitor,14,0
20190103,Email - Newsletter Franquicias - Non Paid,65+,Returning Visitor,22,0
20190103,Email - Newsletter Offline - Non Paid,18-24,New Visitor,108,1
20190103,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,527,4
20190103,Email - Newsletter Offline - Non Paid,25-34,New Visitor,735,1
20190103,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,4207,25
20190103,Email - Newsletter Offline - Non Paid,35-44,New Visitor,949,2
20190103,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,5986,38
20190103,Email - Newsletter Offline - Non Paid,45-54,New Visitor,677,2
20190103,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,4873,18
20190103,Email - Newsletter Offline - Non Paid,55-64,New Visitor,546,0
20190103,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,3626,17
20190103,Email - Newsletter Offline - Non Paid,65+,New Visitor,250,0
20190103,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,1698,9
20190103,Email - Newsletter Online - Non Paid,18-24,New Visitor,73,1
20190103,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,513,6
20190103,Email - Newsletter Online - Non Paid,25-34,New Visitor,696,1
20190103,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,4159,36
20190103,Email - Newsletter Online - Non Paid,35-44,New Visitor,858,2
20190103,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,6046,53
20190103,Email - Newsletter Online - Non Paid,45-54,New Visitor,475,3
20190103,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,3974,35
20190103,Email - Newsletter Online - Non Paid,55-64,New Visitor,338,1
20190103,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,2992,16
20190103,Email - Newsletter Online - Non Paid,65+,New Visitor,133,1
20190103,Email - Newsletter Online - Non Paid,65+,Returning Visitor,1233,7
20190103,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,27,0
20190103,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,76,0
20190103,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,298,2
20190103,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,123,0
20190103,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,605,3
20190103,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,78,0
20190103,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,416,5
20190103,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,63,0
20190103,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,253,0
20190103,Email - Newsletter Outlet - Non Paid,65+,New Visitor,21,0
20190103,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,109,1
20190103,Email - Triggered - Non Paid,25-34,Returning Visitor,12,0
20190103,Email - Triggered - Non Paid,35-44,Returning Visitor,25,2
20190103,Email - Triggered - Non Paid,45-54,Returning Visitor,23,1
20190103,Referral - Affiliates - Paid,18-24,New Visitor,16,0
20190103,Referral - Affiliates - Paid,18-24,Returning Visitor,64,2
20190103,Referral - Affiliates - Paid,25-34,New Visitor,67,0
20190103,Referral - Affiliates - Paid,25-34,Returning Visitor,298,16
20190103,Referral - Affiliates - Paid,35-44,New Visitor,80,0
20190103,Referral - Affiliates - Paid,35-44,Returning Visitor,456,20
20190103,Referral - Affiliates - Paid,45-54,New Visitor,73,0
20190103,Referral - Affiliates - Paid,45-54,Returning Visitor,291,8
20190103,Referral - Affiliates - Paid,55-64,New Visitor,54,0
20190103,Referral - Affiliates - Paid,55-64,Returning Visitor,250,3
20190103,Referral - Affiliates - Paid,65+,New Visitor,24,0
20190103,Referral - Affiliates - Paid,65+,Returning Visitor,84,2
20190103,Referral - Other - Non Paid,18-24,New Visitor,12,0
20190103,Referral - Other - Non Paid,18-24,Returning Visitor,13,0
20190103,Referral - Other - Non Paid,25-34,New Visitor,43,0
20190103,Referral - Other - Non Paid,25-34,Returning Visitor,42,1
20190103,Referral - Other - Non Paid,35-44,New Visitor,48,0
20190103,Referral - Other - Non Paid,35-44,Returning Visitor,52,2
20190103,Referral - Other - Non Paid,45-54,New Visitor,43,0
20190103,Referral - Other - Non Paid,45-54,Returning Visitor,57,1
20190103,Referral - Other - Non Paid,55-64,New Visitor,27,1
20190103,Referral - Other - Non Paid,55-64,Returning Visitor,30,1
20190103,Referral - Other - Non Paid,65+,Returning Visitor,12,1
20190103,Search - Branded - Paid,18-24,New Visitor,231,1
20190103,Search - Branded - Paid,18-24,Returning Visitor,361,7
20190103,Search - Branded - Paid,25-34,New Visitor,1801,25
20190103,Search - Branded - Paid,25-34,Returning Visitor,2880,45
20190103,Search - Branded - Paid,35-44,New Visitor,2047,16
20190103,Search - Branded - Paid,35-44,Returning Visitor,4300,75
20190103,Search - Branded - Paid,45-54,New Visitor,1141,11
20190103,Search - Branded - Paid,45-54,Returning Visitor,2446,51
20190103,Search - Branded - Paid,55-64,New Visitor,652,4
20190103,Search - Branded - Paid,55-64,Returning Visitor,1409,25
20190103,Search - Branded - Paid,65+,New Visitor,254,5
20190103,Search - Branded - Paid,65+,Returning Visitor,403,9
20190103,Search - Generic - Paid,35-44,New Visitor,11,0
20190103,Search - SEO - Non Paid,18-24,New Visitor,301,4
20190103,Search - SEO - Non Paid,18-24,Returning Visitor,347,7
20190103,Search - SEO - Non Paid,25-34,New Visitor,1655,10
20190103,Search - SEO - Non Paid,25-34,Returning Visitor,2307,29
20190103,Search - SEO - Non Paid,35-44,New Visitor,1631,13
20190103,Search - SEO - Non Paid,35-44,Returning Visitor,2834,46
20190103,Search - SEO - Non Paid,45-54,New Visitor,874,6
20190103,Search - SEO - Non Paid,45-54,Returning Visitor,1540,30
20190103,Search - SEO - Non Paid,55-64,New Visitor,578,7
20190103,Search - SEO - Non Paid,55-64,Returning Visitor,968,12
20190103,Search - SEO - Non Paid,65+,New Visitor,183,1
20190103,Search - SEO - Non Paid,65+,Returning Visitor,320,5
20190103,Search - Shopping - Paid,18-24,New Visitor,49,0
20190103,Search - Shopping - Paid,18-24,Returning Visitor,29,0
20190103,Search - Shopping - Paid,25-34,New Visitor,338,1
20190103,Search - Shopping - Paid,25-34,Returning Visitor,271,3
20190103,Search - Shopping - Paid,35-44,New Visitor,466,4
20190103,Search - Shopping - Paid,35-44,Returning Visitor,494,5
20190103,Search - Shopping - Paid,45-54,New Visitor,404,2
20190103,Search - Shopping - Paid,45-54,Returning Visitor,354,5
20190103,Search - Shopping - Paid,55-64,New Visitor,321,0
20190103,Search - Shopping - Paid,55-64,Returning Visitor,271,0
20190103,Search - Shopping - Paid,65+,New Visitor,161,1
20190103,Search - Shopping - Paid,65+,Returning Visitor,107,0
20190103,Social - Brand - Paid,18-24,New Visitor,29,0
20190103,Social - Brand - Paid,18-24,Returning Visitor,19,0
20190103,Social - Brand - Paid,25-34,New Visitor,141,0
20190103,Social - Brand - Paid,25-34,Returning Visitor,86,0
20190103,Social - Brand - Paid,35-44,New Visitor,222,0
20190103,Social - Brand - Paid,35-44,Returning Visitor,140,0
20190103,Social - Brand - Paid,45-54,New Visitor,187,0
20190103,Social - Brand - Paid,45-54,Returning Visitor,113,0
20190103,Social - Brand - Paid,55-64,New Visitor,140,0
20190103,Social - Brand - Paid,55-64,Returning Visitor,94,1
20190103,Social - Brand - Paid,65+,New Visitor,71,0
20190103,Social - Brand - Paid,65+,Returning Visitor,58,0
20190103,Social - DPA - Paid,25-34,New Visitor,22,0
20190103,Social - DPA - Paid,25-34,Returning Visitor,135,4
20190103,Social - DPA - Paid,35-44,New Visitor,25,0
20190103,Social - DPA - Paid,35-44,Returning Visitor,264,4
20190103,Social - DPA - Paid,45-54,New Visitor,18,0
20190103,Social - DPA - Paid,45-54,Returning Visitor,165,1
20190103,Social - DPA - Paid,55-64,Returning Visitor,96,0
20190103,Social - DPA - Paid,65+,Returning Visitor,36,0
20190103,Social - Organic - Non Paid,18-24,New Visitor,16,0
20190103,Social - Organic - Non Paid,18-24,Returning Visitor,15,0
20190103,Social - Organic - Non Paid,25-34,New Visitor,138,0
20190103,Social - Organic - Non Paid,25-34,Returning Visitor,168,3
20190103,Social - Organic - Non Paid,35-44,New Visitor,133,0
20190103,Social - Organic - Non Paid,35-44,Returning Visitor,284,3
20190103,Social - Organic - Non Paid,45-54,New Visitor,77,0
20190103,Social - Organic - Non Paid,45-54,Returning Visitor,188,4
20190103,Social - Organic - Non Paid,55-64,New Visitor,78,0
20190103,Social - Organic - Non Paid,55-64,Returning Visitor,85,0
20190103,Social - Organic - Non Paid,65+,New Visitor,12,0
20190103,Social - Organic - Non Paid,65+,Returning Visitor,21,0
20190103,Social - Performance - Paid,18-24,New Visitor,150,0
20190103,Social - Performance - Paid,18-24,Returning Visitor,142,0
20190103,Social - Performance - Paid,25-34,New Visitor,1197,3
20190103,Social - Performance - Paid,25-34,Returning Visitor,1284,6
20190103,Social - Performance - Paid,35-44,New Visitor,1623,3
20190103,Social - Performance - Paid,35-44,Returning Visitor,2291,9
20190103,Social - Performance - Paid,45-54,New Visitor,1138,2
20190103,Social - Performance - Paid,45-54,Returning Visitor,1601,14
20190103,Social - Performance - Paid,55-64,New Visitor,916,1
20190103,Social - Performance - Paid,55-64,Returning Visitor,1006,1
20190103,Social - Performance - Paid,65+,New Visitor,382,0
20190103,Social - Performance - Paid,65+,Returning Visitor,391,2
20190104,(Other),18-24,Returning Visitor,13,1
20190104,(Other),25-34,New Visitor,24,0
20190104,(Other),25-34,Returning Visitor,84,3
20190104,(Other),35-44,New Visitor,18,0
20190104,(Other),35-44,Returning Visitor,120,4
20190104,(Other),45-54,New Visitor,12,0
20190104,(Other),45-54,Returning Visitor,47,1
20190104,(Other),55-64,Returning Visitor,30,0
20190104,(Other),65+,Returning Visitor,16,1
20190104,Direct - Non Paid,18-24,New Visitor,76,1
20190104,Direct - Non Paid,18-24,Returning Visitor,181,1
20190104,Direct - Non Paid,25-34,New Visitor,505,13
20190104,Direct - Non Paid,25-34,Returning Visitor,1324,25
20190104,Direct - Non Paid,35-44,New Visitor,493,5
20190104,Direct - Non Paid,35-44,Returning Visitor,1701,23
20190104,Direct - Non Paid,45-54,New Visitor,297,5
20190104,Direct - Non Paid,45-54,Returning Visitor,1061,25
